"Plot Title: 100CM-190508"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Button Down (LGR S/N: 2247367)","Button Up (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
365,05/08/19 09:24:00 AM,23.98,,,,,,
366,05/08/19 09:24:01 AM,24.31,,,,,,
367,05/08/19 09:24:02 AM,24.31,,,,,,
368,05/08/19 09:24:03 AM,24.31,,,,,,
369,05/08/19 09:24:04 AM,24.31,,,,,,
370,05/08/19 09:24:05 AM,24.31,,,,,,
371,05/08/19 09:24:06 AM,24.31,,,,,,
372,05/08/19 09:24:07 AM,24.31,,,,,,
373,05/08/19 09:24:08 AM,24.31,,,,,,
374,05/08/19 09:24:09 AM,23.98,,,,,,
375,05/08/19 09:24:10 AM,24.65,,,,,,
376,05/08/19 09:24:11 AM,21.28,,,,,,
377,05/08/19 09:24:12 AM,22.97,,,,,,
378,05/08/19 09:24:13 AM,25.32,,,,,,
379,05/08/19 09:24:14 AM,27.33,,,,,,
380,05/08/19 09:24:15 AM,26.33,,,,,,
381,05/08/19 09:24:16 AM,21.62,,,,,,
382,05/08/19 09:24:17 AM,23.98,,,,,,
383,05/08/19 09:24:18 AM,25.65,,,,,,
384,05/08/19 09:24:19 AM,20.61,,,,,,
385,05/08/19 09:24:20 AM,23.64,,,,,,
386,05/08/19 09:24:21 AM,25.65,,,,,,
387,05/08/19 09:24:22 AM,25.99,,,,,,
388,05/08/19 09:24:23 AM,19.93,,,,,,
389,05/08/19 09:24:24 AM,24.65,,,,,,
390,05/08/19 09:24:25 AM,24.65,,,,,,
391,05/08/19 09:24:26 AM,24.65,,,,,,
392,05/08/19 09:24:27 AM,24.65,,,,,,
393,05/08/19 09:24:28 AM,23.64,,,,,,
394,05/08/19 09:24:29 AM,24.31,,,,,,
395,05/08/19 09:24:30 AM,23.98,,,,,,
396,05/08/19 09:24:31 AM,24.31,,,,,,
397,05/08/19 09:24:32 AM,23.98,,,,,,
